Book-Title,Title,ISBN,Vote-Count,Vote-Average,Score
0804108889,,0804108889,4,7.75,7.701630256457749
0380722291,,0380722291,4,7.75,7.701630256457749
202023811X,,202023811X,4,7.75,7.701630256457749
0380768666,,0380768666,4,7.75,7.701630256457749
0451184963,,0451184963,81,7.703703703703703,7.70132990649014
0312995423,,0312995423,91,7.703296703296703,7.701189916333283
0140433627,,0140433627,14,7.714285714285714,7.700724558425666
0312981589,,0312981589,14,7.714285714285714,7.700724558425666
0425184056,,0425184056,14,7.714285714285714,7.700724558425666
0807508527,,0807508527,14,7.714285714285714,7.700724558425666
0553106341,,0553106341,14,7.714285714285714,7.700724558425666
0671016784,,0671016784,14,7.714285714285714,7.700724558425666
0812551494,,0812551494,14,7.714285714285714,7.700724558425666
1588720020,,1588720020,14,7.714285714285714,7.700724558425666
0312134517,,0312134517,14,7.714285714285714,7.700724558425666
0821772279,,0821772279,14,7.714285714285714,7.700724558425666
0618173870,,0618173870,14,7.714285714285714,7.700724558425666
0515109509,,0515109509,14,7.714285714285714,7.700724558425666
0440213320,,0440213320,14,7.714285714285714,7.700724558425666
0399140557,,0399140557,14,7.714285714285714,7.700724558425666
0802713432,,0802713432,14,7.714285714285714,7.700724558425666
0451203593,,0451203593,24,7.708333333333333,7.700465787559357
0425133516,,0425133516,24,7.708333333333333,7.700465787559357
0743407083,,0743407083,24,7.708333333333333,7.700465787559357
0553234811,,0553234811,24,7.708333333333333,7.700465787559357
0553582658,,0553582658,24,7.708333333333333,7.700465787559357
0446613266,,0446613266,44,7.704545454545454,7.700271709409624
006099486X,,006099486X,54,7.703703703703703,7.700224862959689
0380731851,,0380731851,104,7.701923076923077,7.700120759737611
0671021001,,0671021001,217,7.700460829493087,7.699606525120641
,,0099387913,37,7.702702702702703,7.69787907443078
0446613843,,0446613843,27,7.703703703703703,7.697194904892322
0007110928,,0007110928,27,7.703703703703703,7.697194904892322
0446604666,,0446604666,73,7.698630136986301,7.696273273398208
0688156142,,0688156142,17,7.705882352941177,7.695859145317238
,,0552146153,17,7.705882352941177,7.695859145317238
0451197410,,0451197410,17,7.705882352941177,7.695859145317238
0849911796,,0849911796,17,7.705882352941177,7.695859145317238
0446522597,,0446522597,17,7.705882352941177,7.695859145317238
0517703963,,0517703963,17,7.705882352941177,7.695859145317238
0373250193,,0373250193,17,7.705882352941177,7.695859145317238
0679432477,,0679432477,40,7.7,7.695750955719591
0811825558,,0811825558,40,7.7,7.695750955719591
0553576798,,0553576798,30,7.7,7.694501236813588
0446603589,,0446603589,43,7.6976744186046515,7.69389451173749
0446611212,,0446611212,92,7.695652173913044,7.6938858547048135
0316782505,,0316782505,46,7.695652173913044,7.6922608410332405
0446605409,,0446605409,46,7.695652173913044,7.6922608410332405
0399141065,,0399141065,20,7.7,7.692210085485916
0553277243,,0553277243,20,7.7,7.692210085485916
0553568701,,0553568701,20,7.7,7.692210085485916
0842373195,,0842373195,20,7.7,7.692210085485916
0425067823,,0425067823,7,7.714285714285714,7.692094731969272
0764227173,,0764227173,7,7.714285714285714,7.692094731969272
1558599177,,1558599177,7,7.714285714285714,7.692094731969272
0671649728,,0671649728,7,7.714285714285714,7.692094731969272
0425122956,,0425122956,7,7.714285714285714,7.692094731969272
039571091X,,039571091X,7,7.714285714285714,7.692094731969272
0689855443,,0689855443,7,7.714285714285714,7.692094731969272
0451202287,,0451202287,7,7.714285714285714,7.692094731969272
0345288238,,0345288238,7,7.714285714285714,7.692094731969272
0394717155,,0394717155,7,7.714285714285714,7.692094731969272
081120118X,,081120118X,7,7.714285714285714,7.692094731969272
0316926345,,0316926345,7,7.714285714285714,7.692094731969272
0312042779,,0312042779,7,7.714285714285714,7.692094731969272
0062513346,,0062513346,7,7.714285714285714,7.692094731969272
8425337690,,8425337690,7,7.714285714285714,7.692094731969272
0446612804,,0446612804,7,7.714285714285714,7.692094731969272
006092327X,,006092327X,7,7.714285714285714,7.692094731969272
0312969414,,0312969414,7,7.714285714285714,7.692094731969272
0373239963,,0373239963,7,7.714285714285714,7.692094731969272
2290318329,,2290318329,7,7.714285714285714,7.692094731969272
067003004X,,067003004X,7,7.714285714285714,7.692094731969272
0156658992,,0156658992,7,7.714285714285714,7.692094731969272
0140017917,,0140017917,7,7.714285714285714,7.692094731969272
8466305033,,8466305033,7,7.714285714285714,7.692094731969272
1558533729,,1558533729,7,7.714285714285714,7.692094731969272
1558533834,,1558533834,7,7.714285714285714,7.692094731969272
0767903196,,0767903196,7,7.714285714285714,7.692094731969272
0375415351,,0375415351,7,7.714285714285714,7.692094731969272
0399148515,,0399148515,7,7.714285714285714,7.692094731969272
0743412346,,0743412346,7,7.714285714285714,7.692094731969272
0786011440,,0786011440,7,7.714285714285714,7.692094731969272
0061030244,,0061030244,7,7.714285714285714,7.692094731969272
0446356573,,0446356573,7,7.714285714285714,7.692094731969272
0380819724,,0380819724,7,7.714285714285714,7.692094731969272
0060191058,,0060191058,7,7.714285714285714,7.692094731969272
1573228281,,1573228281,7,7.714285714285714,7.692094731969272
,,0340640146,7,7.714285714285714,7.692094731969272
0553581112,,0553581112,7,7.714285714285714,7.692094731969272
0812506898,,0812506898,7,7.714285714285714,7.692094731969272
037383599X,,037383599X,7,7.714285714285714,7.692094731969272
019505928X,,019505928X,7,7.714285714285714,7.692094731969272
0374128715,,0374128715,7,7.714285714285714,7.692094731969272
1931520003,,1931520003,7,7.714285714285714,7.692094731969272
055357535X,,055357535X,7,7.714285714285714,7.692094731969272
0571169341,,0571169341,7,7.714285714285714,7.692094731969272
055305340X,,055305340X,7,7.714285714285714,7.692094731969272
0345422554,,0345422554,7,7.714285714285714,7.692094731969272
0553089218,,0553089218,7,7.714285714285714,7.692094731969272
8484602508,,8484602508,7,7.714285714285714,7.692094731969272
0312261780,,0312261780,7,7.714285714285714,7.692094731969272
0448095041,,0448095041,7,7.714285714285714,7.692094731969272
0312970072,,0312970072,7,7.714285714285714,7.692094731969272
0140390227,,0140390227,7,7.714285714285714,7.692094731969272
0345391691,,0345391691,7,7.714285714285714,7.692094731969272
0553578138,,0553578138,7,7.714285714285714,7.692094731969272
0345430581,,0345430581,7,7.714285714285714,7.692094731969272
0140441212,,0140441212,7,7.714285714285714,7.692094731969272
0020306652,,0020306652,7,7.714285714285714,7.692094731969272
0449214192,,0449214192,7,7.714285714285714,7.692094731969272
,,0552139262,7,7.714285714285714,7.692094731969272
0743411943,,0743411943,7,7.714285714285714,7.692094731969272
0385319525,,0385319525,7,7.714285714285714,7.692094731969272
006017773X,,006017773X,7,7.714285714285714,7.692094731969272
0349103232,,0349103232,7,7.714285714285714,7.692094731969272
0758205481,,0758205481,7,7.714285714285714,7.692094731969272
0880015829,,0880015829,7,7.714285714285714,7.692094731969272
0140126562,,0140126562,7,7.714285714285714,7.692094731969272
1853260568,,1853260568,7,7.714285714285714,7.692094731969272
0439164567,,0439164567,7,7.714285714285714,7.692094731969272
0812545249,,0812545249,7,7.714285714285714,7.692094731969272
067972883X,,067972883X,7,7.714285714285714,7.692094731969272
0679429891,,0679429891,7,7.714285714285714,7.692094731969272
3821807059,,3821807059,7,7.714285714285714,7.692094731969272
0446611662,,0446611662,7,7.714285714285714,7.692094731969272
0743444965,,0743444965,7,7.714285714285714,7.692094731969272
0413650103,,0413650103,7,7.714285714285714,7.692094731969272
0451410157,,0451410157,7,7.714285714285714,7.692094731969272
0804104549,,0804104549,7,7.714285714285714,7.692094731969272
0425150429,,0425150429,7,7.714285714285714,7.692094731969272
0671541854,,0671541854,7,7.714285714285714,7.692094731969272
0449208397,,0449208397,7,7.714285714285714,7.692094731969272
0446403237,,0446403237,7,7.714285714285714,7.692094731969272
0425194493,,0425194493,7,7.714285714285714,7.692094731969272
0060191813,,0060191813,7,7.714285714285714,7.692094731969272
0374522928,,0374522928,7,7.714285714285714,7.692094731969272
8845407039,,8845407039,7,7.714285714285714,7.692094731969272
0449209830,,0449209830,7,7.714285714285714,7.692094731969272
0345358031,,0345358031,7,7.714285714285714,7.692094731969272
0812524802,,0812524802,7,7.714285714285714,7.692094731969272
0440505003,,0440505003,7,7.714285714285714,7.692094731969272
0061096164,,0061096164,7,7.714285714285714,7.692094731969272
0140441077,,0140441077,7,7.714285714285714,7.692094731969272
0451523350,,0451523350,7,7.714285714285714,7.692094731969272
0894806319,,0894806319,7,7.714285714285714,7.692094731969272
0373250371,,0373250371,7,7.714285714285714,7.692094731969272
0425175405,,0425175405,88,7.693181818181818,7.691446109257195
0743418204,,0743418204,62,7.693548387096774,7.6911066977524545
0553106643,,0553106643,23,7.695652173913044,7.689371927839334
0515119784,,0515119784,23,7.695652173913044,7.689371927839334
,,0553813021,23,7.695652173913044,7.689371927839334
0061092886,,0061092886,23,7.695652173913044,7.689371927839334
0525946829,,0525946829,39,7.6923076923076925,7.688675396550279
0446605239,,0446605239,206,7.689320388349515,7.688633533579343
0684801523,,0684801523,106,7.688679245283019,7.687391291378746
0066211611,,0066211611,26,7.6923076923076925,7.687101401722067
0345441265,,0345441265,26,7.6923076923076925,7.687101401722067
0553569031,,0553569031,26,7.6923076923076925,7.687101401722067
0316769487,,0316769487,243,7.68724279835391,7.686692477941952
0843947888,,0843947888,10,7.7,7.686645860833
0345411471,,0345411471,10,7.7,7.686645860833
0152012397,,0152012397,10,7.7,7.686645860833
0446610674,,0446610674,10,7.7,7.686645860833
0684867818,,0684867818,10,7.7,7.686645860833
0380798565,,0380798565,10,7.7,7.686645860833
0385315546,,0385315546,10,7.7,7.686645860833
0345354923,,0345354923,10,7.7,7.686645860833
0786918047,,0786918047,10,7.7,7.686645860833
,,0747522669,10,7.7,7.686645860833
0385419287,,0385419287,10,7.7,7.686645860833
0330331973,,0330331973,10,7.7,7.686645860833
0553278215,,0553278215,10,7.7,7.686645860833
0802130119,,0802130119,10,7.7,7.686645860833
0060185074,,0060185074,10,7.7,7.686645860833
0812967224,,0812967224,10,7.7,7.686645860833
0451192028,,0451192028,10,7.7,7.686645860833
0553572857,,0553572857,10,7.7,7.686645860833
0380728273,,0380728273,10,7.7,7.686645860833
0451198808,,0451198808,10,7.7,7.686645860833
0842329110,,0842329110,10,7.7,7.686645860833
0446358584,,0446358584,10,7.7,7.686645860833
0875421318,,0875421318,10,7.7,7.686645860833
0064400204,,0064400204,10,7.7,7.686645860833
0440234700,,0440234700,10,7.7,7.686645860833
0060973323,,0060973323,10,7.7,7.686645860833
,,0140622217,10,7.7,7.686645860833
,,0330373250,10,7.7,7.686645860833
0060532149,,0060532149,10,7.7,7.686645860833
0671793543,,0671793543,10,7.7,7.686645860833
0099282194,,0099282194,10,7.7,7.686645860833
0413588106,,0413588106,10,7.7,7.686645860833
0061020397,,0061020397,10,7.7,7.686645860833
0140430148,,0140430148,10,7.7,7.686645860833
0679728759,,0679728759,10,7.7,7.686645860833
0451410777,,0451410777,10,7.7,7.686645860833
0441003389,,0441003389,10,7.7,7.686645860833
1551668432,,1551668432,10,7.7,7.686645860833
0440975344,,0440975344,10,7.7,7.686645860833
0679721819,,0679721819,10,7.7,7.686645860833
0671027522,,0671027522,10,7.7,7.686645860833
0399149759,,0399149759,10,7.7,7.686645860833
055328990X,,055328990X,10,7.7,7.686645860833
0553582755,,0553582755,96,7.6875,7.68613042051662
0399143947,,0399143947,45,7.688888888888889,7.685980450033918
0553560735,,0553560735,29,7.689655172413793,7.685243698535212
0451161343,,0451161343,29,7.689655172413793,7.685243698535212
0671886665,,0671886665,29,7.689655172413793,7.685243698535212
0060198133,,0060198133,29,7.689655172413793,7.685243698535212
0375705856,,0375705856,67,7.686567164179104,7.684690733121999
0385335830,,0385335830,51,7.686274509803922,7.6838734918483995
0446679364,,0446679364,32,7.6875,7.683695612546166
0399148639,,0399148639,32,7.6875,7.683695612546166
0385722192,,0385722192,32,7.6875,7.683695612546166
0399146601,,0399146601,13,7.6923076923076925,7.683120120685999
0064472264,,0064472264,13,7.6923076923076925,7.683120120685999
0767908198,,0767908198,13,7.6923076923076925,7.683120120685999
0380729407,,0380729407,13,7.6923076923076925,7.683120120685999
067179356X,,067179356X,13,7.6923076923076925,7.683120120685999
0525947671,,0525947671,13,7.6923076923076925,7.683120120685999
0743411439,,0743411439,13,7.6923076923076925,7.683120120685999
0679762108,,0679762108,13,7.6923076923076925,7.683120120685999
,,055326351X,13,7.6923076923076925,7.683120120685999
0451186648,,0451186648,13,7.6923076923076925,7.683120120685999
155166951X,,155166951X,13,7.6923076923076925,7.683120120685999
0670839809,,0670839809,13,7.6923076923076925,7.683120120685999
0446356611,,0446356611,13,7.6923076923076925,7.683120120685999
0446522740,,0446522740,13,7.6923076923076925,7.683120120685999
0842321934,,0842321934,13,7.6923076923076925,7.683120120685999
0373483902,,0373483902,13,7.6923076923076925,7.683120120685999
0802131786,,0802131786,13,7.6923076923076925,7.683120120685999
0441005837,,0441005837,13,7.6923076923076925,7.683120120685999
0679736379,,0679736379,16,7.6875,7.6806521025831005
034540047X,,034540047X,16,7.6875,7.6806521025831005
0373484100,,0373484100,16,7.6875,7.6806521025831005
0671025341,,0671025341,16,7.6875,7.6806521025831005
0743230051,,0743230051,16,7.6875,7.6806521025831005
0373250290,,0373250290,16,7.6875,7.6806521025831005
0449702545,,0449702545,16,7.6875,7.6806521025831005
0679751114,,0679751114,16,7.6875,7.6806521025831005
0345354613,,0345354613,44,7.681818181818182,7.679438376076291
0060977493,,0060977493,97,7.680412371134021,7.679337050016455
0440210690,,0440210690,19,7.684210526315789,7.678827915289652
0440995779,,0440995779,19,7.684210526315789,7.678827915289652
0449221490,,0449221490,47,7.680851063829787,7.678687099052196
2290311782,,2290311782,22,7.681818181818182,7.677424694294692
0446609617,,0446609617,22,7.681818181818182,7.677424694294692
0743418190,,0743418190,25,7.68,7.676311794884896
0553579754,,0553579754,62,7.67741935483871,7.67595518260094
0553580272,,0553580272,28,7.678571428571429,7.675407564114438
0451209907,,0451209907,40,7.675,7.6730236829923175
0452283442,,0452283442,40,7.675,7.6730236829923175
0385502532,,0385502532,49,7.673469387755102,7.671944189654
0446611085,,0446611085,69,7.666666666666667,7.665932082899479
0552996009,,0552996009,48,7.666666666666667,7.665635424070423
0345368754,,0345368754,42,7.666666666666667,7.665500914166565
0451137965,,0451137965,39,7.666666666666667,7.66541958259679
0553560247,,0553560247,36,7.666666666666667,7.66532605129155
0345453816,,0345453816,30,7.666666666666667,7.665089472107706
0375411550,,0375411550,27,7.666666666666667,7.6649368403761935
1551666839,,1551666839,24,7.666666666666667,7.664751501845071
042518109X,,042518109X,21,7.666666666666667,7.66452168206648
0671726889,,0671726889,21,7.666666666666667,7.66452168206648
037570910X,,037570910X,21,7.666666666666667,7.66452168206648
0449213730,,0449213730,18,7.666666666666667,7.664229184166455
0525945814,,0525945814,18,7.666666666666667,7.664229184166455
0061057894,,0061057894,18,7.666666666666667,7.664229184166455
0805056491,,0805056491,18,7.666666666666667,7.664229184166455
0345358791,,0345358791,18,7.666666666666667,7.664229184166455
8804342838,,8804342838,18,7.666666666666667,7.664229184166455
0373250207,,0373250207,18,7.666666666666667,7.664229184166455
0505525526,,0505525526,18,7.666666666666667,7.664229184166455
0449217264,,0449217264,18,7.666666666666667,7.664229184166455
0743233468,,0743233468,18,7.666666666666667,7.664229184166455
0671891510,,0671891510,15,7.666666666666667,7.663844318508526
8817106259,,8817106259,15,7.666666666666667,7.663844318508526
031231616X,,031231616X,15,7.666666666666667,7.663844318508526
0684195305,,0684195305,15,7.666666666666667,7.663844318508526
0345316002,,0345316002,15,7.666666666666667,7.663844318508526
0525945121,,0525945121,15,7.666666666666667,7.663844318508526
0451128370,,0451128370,15,7.666666666666667,7.663844318508526
344244392X,,344244392X,15,7.666666666666667,7.663844318508526
,,0140258418,15,7.666666666666667,7.663844318508526
0671525832,,0671525832,15,7.666666666666667,7.663844318508526
0380754843,,0380754843,15,7.666666666666667,7.663844318508526
1550544683,,1550544683,15,7.666666666666667,7.663844318508526
0449006344,,0449006344,15,7.666666666666667,7.663844318508526
0061040347,,0061040347,12,7.666666666666667,7.6633151282288745
0671673661,,0671673661,12,7.666666666666667,7.6633151282288745
1853811262,,1853811262,12,7.666666666666667,7.6633151282288745
0613329740,,0613329740,12,7.666666666666667,7.6633151282288745
038072880X,,038072880X,12,7.666666666666667,7.6633151282288745
0449000265,,0449000265,12,7.666666666666667,7.6633151282288745
0060172916,,0060172916,12,7.666666666666667,7.6633151282288745
038072362X,,038072362X,12,7.666666666666667,7.6633151282288745
0671694049,,0671694049,12,7.666666666666667,7.6633151282288745
0451179188,,0451179188,12,7.666666666666667,7.6633151282288745
039304632X,,039304632X,12,7.666666666666667,7.6633151282288745
0440221420,,0440221420,12,7.666666666666667,7.6633151282288745
0385605145,,0385605145,12,7.666666666666667,7.6633151282288745
0061031445,,0061031445,12,7.666666666666667,7.6633151282288745
0316693715,,0316693715,12,7.666666666666667,7.6633151282288745
0743477154,,0743477154,12,7.666666666666667,7.6633151282288745
0553572423,,0553572423,9,7.666666666666667,7.662541696281692
3257232608,,3257232608,9,7.666666666666667,7.662541696281692
0590226517,,0590226517,9,7.666666666666667,7.662541696281692
0312983387,,0312983387,9,7.666666666666667,7.662541696281692
3442455707,,3442455707,9,7.666666666666667,7.662541696281692
1853260436,,1853260436,9,7.666666666666667,7.662541696281692
1573220280,,1573220280,9,7.666666666666667,7.662541696281692
,,0749313978,9,7.666666666666667,7.662541696281692
0345426274,,0345426274,9,7.666666666666667,7.662541696281692
0451206460,,0451206460,9,7.666666666666667,7.662541696281692
0451208552,,0451208552,9,7.666666666666667,7.662541696281692
0399139710,,0399139710,9,7.666666666666667,7.662541696281692
0312986769,,0312986769,9,7.666666666666667,7.662541696281692
0449209105,,0449209105,9,7.666666666666667,7.662541696281692
0743225805,,0743225805,9,7.666666666666667,7.662541696281692
0061013420,,0061013420,9,7.666666666666667,7.662541696281692
0871138018,,0871138018,9,7.666666666666667,7.662541696281692
0671042513,,0671042513,9,7.666666666666667,7.662541696281692
0380014033,,0380014033,9,7.666666666666667,7.662541696281692
0804108897,,0804108897,9,7.666666666666667,7.662541696281692
0671319728,,0671319728,9,7.666666666666667,7.662541696281692
0688178502,,0688178502,9,7.666666666666667,7.662541696281692
0812533313,,0812533313,9,7.666666666666667,7.662541696281692
0440241049,,0440241049,9,7.666666666666667,7.662541696281692
0451181468,,0451181468,9,7.666666666666667,7.662541696281692
0449211991,,0449211991,9,7.666666666666667,7.662541696281692
1551668696,,1551668696,9,7.666666666666667,7.662541696281692
0399141383,,0399141383,9,7.666666666666667,7.662541696281692
0553382241,,0553382241,9,7.666666666666667,7.662541696281692
0609809636,,0609809636,9,7.666666666666667,7.662541696281692
0399522115,,0399522115,9,7.666666666666667,7.662541696281692
0345419081,,0345419081,9,7.666666666666667,7.662541696281692
0671527886,,0671527886,9,7.666666666666667,7.662541696281692
0525946969,,0525946969,9,7.666666666666667,7.662541696281692
,,1552780805,9,7.666666666666667,7.662541696281692
051513399X,,051513399X,9,7.666666666666667,7.662541696281692
0671017047,,0671017047,9,7.666666666666667,7.662541696281692
,,1552783081,9,7.666666666666667,7.662541696281692
0515116475,,0515116475,9,7.666666666666667,7.662541696281692
0671685635,,0671685635,9,7.666666666666667,7.662541696281692
0671670069,,0671670069,9,7.666666666666667,7.662541696281692
1551666510,,1551666510,9,7.666666666666667,7.662541696281692
0002005018,,0002005018,9,7.666666666666667,7.662541696281692
0451459067,,0451459067,9,7.666666666666667,7.662541696281692
0717283208,,0717283208,9,7.666666666666667,7.662541696281692
0446611859,,0446611859,9,7.666666666666667,7.662541696281692
0380805707,,0380805707,9,7.666666666666667,7.662541696281692
0399148469,,0399148469,9,7.666666666666667,7.662541696281692
0553257382,,0553257382,9,7.666666666666667,7.662541696281692
0553568736,,0553568736,9,7.666666666666667,7.662541696281692
0385491069,,0385491069,9,7.666666666666667,7.662541696281692
0451163540,,0451163540,9,7.666666666666667,7.662541696281692
0312311338,,0312311338,9,7.666666666666667,7.662541696281692
0413531309,,0413531309,6,7.666666666666667,7.6613042051662
0553563734,,0553563734,6,7.666666666666667,7.6613042051662
0618154442,,0618154442,6,7.666666666666667,7.6613042051662
0446530743,,0446530743,6,7.666666666666667,7.6613042051662
0684717255,,0684717255,6,7.666666666666667,7.6613042051662
0586071105,,0586071105,6,7.666666666666667,7.6613042051662
0767902335,,0767902335,6,7.666666666666667,7.6613042051662
0451524764,,0451524764,6,7.666666666666667,7.6613042051662
0312972962,,0312972962,6,7.666666666666667,7.6613042051662
0395404258,,0395404258,6,7.666666666666667,7.6613042051662
0671016857,,0671016857,6,7.666666666666667,7.6613042051662
0330327917,,0330327917,6,7.666666666666667,7.6613042051662
,,0330340395,6,7.666666666666667,7.6613042051662
0743457935,,0743457935,6,7.666666666666667,7.6613042051662
0679441220,,0679441220,6,7.666666666666667,7.6613042051662
0061057940,,0061057940,6,7.666666666666667,7.6613042051662
,,0553582291,6,7.666666666666667,7.6613042051662
,,0676971490,6,7.666666666666667,7.6613042051662
038081904X,,038081904X,6,7.666666666666667,7.6613042051662
0451207475,,0451207475,6,7.666666666666667,7.6613042051662
0671001167,,0671001167,6,7.666666666666667,7.6613042051662
2070394727,,2070394727,6,7.666666666666667,7.6613042051662
0394578198,,0394578198,6,7.666666666666667,7.6613042051662
0425067815,,0425067815,6,7.666666666666667,7.6613042051662
155166416X,,155166416X,6,7.666666666666667,7.6613042051662
0451524357,,0451524357,6,7.666666666666667,7.6613042051662
0345293010,,0345293010,6,7.666666666666667,7.6613042051662
0804111146,,0804111146,6,7.666666666666667,7.6613042051662
0553212087,,0553212087,6,7.666666666666667,7.6613042051662
0486266907,,0486266907,6,7.666666666666667,7.6613042051662
0688172849,,0688172849,6,7.666666666666667,7.6613042051662
0375700889,,0375700889,6,7.666666666666667,7.6613042051662
044022442X,,044022442X,6,7.666666666666667,7.6613042051662
0679762051,,0679762051,6,7.666666666666667,7.6613042051662
9681500555,,9681500555,6,7.666666666666667,7.6613042051662
1558747699,,1558747699,6,7.666666666666667,7.6613042051662
0064440028,,0064440028,6,7.666666666666667,7.6613042051662
0812579402,,0812579402,6,7.666666666666667,7.6613042051662
1588991962,,1588991962,6,7.666666666666667,7.6613042051662
,,067697094X,6,7.666666666666667,7.6613042051662
0375718850,,0375718850,6,7.666666666666667,7.6613042051662
0140089365,,0140089365,6,7.666666666666667,7.6613042051662
0879979623,,0879979623,6,7.666666666666667,7.6613042051662
0060926945,,0060926945,6,7.666666666666667,7.6613042051662
0316037370,,0316037370,6,7.666666666666667,7.6613042051662
0140124454,,0140124454,6,7.666666666666667,7.6613042051662
3404135091,,3404135091,6,7.666666666666667,7.6613042051662
0156005646,,0156005646,6,7.666666666666667,7.6613042051662
0375501517,,0375501517,6,7.666666666666667,7.6613042051662
0553298062,,0553298062,6,7.666666666666667,7.6613042051662
0679813438,,0679813438,6,7.666666666666667,7.6613042051662
0380707063,,0380707063,6,7.666666666666667,7.6613042051662
,,9771129085131,6,7.666666666666667,7.6613042051662
0743204832,,0743204832,6,7.666666666666667,7.6613042051662
0446612251,,0446612251,6,7.666666666666667,7.6613042051662
,,1860498809,6,7.666666666666667,7.6613042051662
0399145362,,0399145362,6,7.666666666666667,7.6613042051662
0553092650,,0553092650,6,7.666666666666667,7.6613042051662
0684854848,,0684854848,6,7.666666666666667,7.6613042051662
015601422X,,015601422X,6,7.666666666666667,7.6613042051662
044022313X,,044022313X,6,7.666666666666667,7.6613042051662
0553277944,,0553277944,6,7.666666666666667,7.6613042051662
0440194903,,0440194903,6,7.666666666666667,7.6613042051662
0380771292,,0380771292,6,7.666666666666667,7.6613042051662
0553295780,,0553295780,6,7.666666666666667,7.6613042051662
1565041992,,1565041992,6,7.666666666666667,7.6613042051662
034537522X,,034537522X,6,7.666666666666667,7.6613042051662
0802140149,,0802140149,6,7.666666666666667,7.6613042051662
0679741151,,0679741151,6,7.666666666666667,7.6613042051662
0743259823,,0743259823,6,7.666666666666667,7.6613042051662
0448089025,,0448089025,6,7.666666666666667,7.6613042051662
0716733870,,0716733870,6,7.666666666666667,7.6613042051662
0743403436,,0743403436,6,7.666666666666667,7.6613042051662
0806968427,,0806968427,6,7.666666666666667,7.6613042051662
0451163508,,0451163508,6,7.666666666666667,7.6613042051662
0316778508,,0316778508,6,7.666666666666667,7.6613042051662
0440201225,,0440201225,6,7.666666666666667,7.6613042051662
2020564777,,2020564777,6,7.666666666666667,7.6613042051662
0425126870,,0425126870,6,7.666666666666667,7.6613042051662
0609806564,,0609806564,6,7.666666666666667,7.6613042051662
0060012358,,0060012358,6,7.666666666666667,7.6613042051662
0345282159,,0345282159,6,7.666666666666667,7.6613042051662
0743444299,,0743444299,6,7.666666666666667,7.6613042051662
0451407946,,0451407946,6,7.666666666666667,7.6613042051662
0060176156,,0060176156,6,7.666666666666667,7.6613042051662
0451410440,,0451410440,6,7.666666666666667,7.6613042051662
0785270493,,0785270493,6,7.666666666666667,7.6613042051662
0812502973,,0812502973,6,7.666666666666667,7.6613042051662
0060175605,,0060175605,6,7.666666666666667,7.6613042051662
0843950404,,0843950404,6,7.666666666666667,7.6613042051662
0451160193,,0451160193,6,7.666666666666667,7.6613042051662
0525945768,,0525945768,6,7.666666666666667,7.6613042051662
0671034014,,0671034014,6,7.666666666666667,7.6613042051662
0060912529,,0060912529,6,7.666666666666667,7.6613042051662
0743442245,,0743442245,6,7.666666666666667,7.6613042051662
0743477316,,0743477316,6,7.666666666666667,7.6613042051662
0312962444,,0312962444,6,7.666666666666667,7.6613042051662
0553380478,,0553380478,6,7.666666666666667,7.6613042051662
,,0452273056,6,7.666666666666667,7.6613042051662
038549128X,,038549128X,6,7.666666666666667,7.6613042051662
0452279488,,0452279488,6,7.666666666666667,7.6613042051662
0062512234,,0062512234,6,7.666666666666667,7.6613042051662
0394909674,,0394909674,6,7.666666666666667,7.6613042051662
0345305507,,0345305507,6,7.666666666666667,7.6613042051662
0373226055,,0373226055,6,7.666666666666667,7.6613042051662
0743223527,,0743223527,6,7.666666666666667,7.6613042051662
,,0340718161,6,7.666666666666667,7.6613042051662
0091882109,,0091882109,6,7.666666666666667,7.6613042051662
0684836270,,0684836270,6,7.666666666666667,7.6613042051662
0375411151,,0375411151,6,7.666666666666667,7.6613042051662
0449214176,,0449214176,6,7.666666666666667,7.6613042051662
0525944001,,0525944001,6,7.666666666666667,7.6613042051662
3442096480,,3442096480,6,7.666666666666667,7.6613042051662
0441003443,,0441003443,6,7.666666666666667,7.6613042051662
0345368975,,0345368975,6,7.666666666666667,7.6613042051662
0671009443,,0671009443,6,7.666666666666667,7.6613042051662
0425174379,,0425174379,6,7.666666666666667,7.6613042051662
0553205803,,0553205803,6,7.666666666666667,7.6613042051662
0451193261,,0451193261,6,7.666666666666667,7.6613042051662
1573229075,,1573229075,6,7.666666666666667,7.6613042051662
0060188952,,0060188952,6,7.666666666666667,7.6613042051662
0449001962,,0449001962,6,7.666666666666667,7.6613042051662
0345407113,,0345407113,6,7.666666666666667,7.6613042051662
0380978482,,0380978482,6,7.666666666666667,7.6613042051662
140003339X,,140003339X,6,7.666666666666667,7.6613042051662
1400031184,,1400031184,6,7.666666666666667,7.6613042051662
0812532619,,0812532619,6,7.666666666666667,7.6613042051662
0679728872,,0679728872,6,7.666666666666667,7.6613042051662
,,0708860737,6,7.666666666666667,7.6613042051662
0061097152,,0061097152,6,7.666666666666667,7.6613042051662
0515129038,,0515129038,6,7.666666666666667,7.6613042051662
0515124524,,0515124524,6,7.666666666666667,7.6613042051662
,,0340765593,6,7.666666666666667,7.6613042051662
0786012633,,0786012633,6,7.666666666666667,7.6613042051662
0061097357,,0061097357,6,7.666666666666667,7.6613042051662
,,8845246590,6,7.666666666666667,7.6613042051662
0345417062,,0345417062,6,7.666666666666667,7.6613042051662
