ISBN,Book-Title,Vote-Count,Vote-Average,Score
0312986734,'The Secret Ingredient',8,7.25,7.384420170971833
0440234999,'Shakespeare's Christmas : A Lily Bard Mystery (Lily Bard Mysteries)',4,7.25,7.451630256457749
0671024205,'The October Horse : A Novel of Caesar and Cleopatra',7,7.285714285714286,7.4193674592419985
1573222518,"'Grass for His Pillow: Tales of the Otori, Book 2'",6,8.666666666666666,8.2613042051662
0451450965,'A Fine and Private Place',5,9.4,8.623671339073555
0312873115,'The Land of Laughs : A Novel',8,8.5,8.217753504305165
0886777313,"'The Mageborn Traitor (Exiles, Vol. 2)'",7,7.857142857142857,7.783003822878364
0380978849,'Lord of the Silent',5,7.6,7.623671339073555
0441003613,'The Book of Atrix Wolfe',6,8.166666666666666,7.961304205166199
0380731134,'The Camelot Caper',4,6.0,6.826630256457749
1563892618,'Preacher: Gone to Texas (Vertigo)',6,7.333333333333333,7.461304205166199
0380731231,'Trojan Gold (Vicky Bliss Mysteries)',5,8.2,7.957004672406888
0552143243,'The Discworld Mapp',8,8.75,8.384420170971833
0671720317,'INCONSTANT STAR',4,6.0,6.826630256457749
0312972962,'Roman Blood (St. Martin's Minotaur Mysteries)',6,7.666666666666667,7.6613042051662
044900256X,'Bodyguard',5,8.0,7.845893561295777
0553585495,'Swordspoint',5,8.0,7.845893561295777
0380805197,'Pillow Talk (Avon Light Contemporary Romances)',4,8.0,7.826630256457749
0140059024,"'Life With Jeeves: The Inimitable Jeeves, Very Good, Jeeves!, and Right Ho, Jeeves'",4,9.25,8.451630256457749
0553261908,'Wild Cards (Volume 1)',6,7.166666666666667,7.361304205166199
0743436806,'Once Upon a Pillow',4,7.25,7.451630256457749
0886777402,"'The Broken Crown (The Sun Sword, Book 1)'",4,6.75,7.201630256457749
0743415191,'Swansong',4,5.75,6.701630256457749
0345430816,'The Drawing of the Dark (Del Rey Impact)',4,8.0,7.826630256457749
0679760229,'Quicksand (Vintage International)',5,8.2,7.957004672406888
1853260436,'Northanger Abbey (Wordsworth Collection)',9,7.666666666666667,7.662541696281692
0451457897,'The Glasswrights' Apprentice',9,7.111111111111111,7.277926311666307
067180720X,'CURTAIN',4,9.0,8.326630256457749
0812521501,"'People of the Fire (The First North Americans series, Book 2)'",5,7.8,7.734782450184666
0451450124,'Wyrd Sisters',7,8.714285714285714,8.328458368332909
0843114606,'Fanny',4,7.5,7.576630256457749
0553297600,'The Gap into Vision: Forbidden Knowledge (Forbidden Knowledge)',5,7.8,7.734782450184666
055357535X,'The Stories of Eva Luna',7,7.714285714285714,7.692094731969272
0380795272,'Krondor the Betrayal: : Book One of the Riftwar Legacy (Riftwar Legacy (Paperback))',8,7.25,7.384420170971833
0380720876,'Rise of a Merchant Prince (Serpentwar Saga)',4,7.0,7.326630256457749
0553270540,'Silverthorn (Riftwar Saga)',5,8.4,8.068115783518
0586058397,'Foundations Edge',7,8.571428571428571,8.237549277423817
0345336968,'A World Out of Time',4,7.75,7.701630256457749
0425152545,'Play With Fire: A Kate Shugak Mystery',5,7.2,7.4014491168513326
0060176083,"'Red, White and Blue'",4,7.5,7.576630256457749
0743418719,'Salem Falls',14,8.071428571428571,7.978502336203444
0684845075,'THREE WISHES',4,8.0,7.826630256457749
0312261721,'The Secret Ingredient',4,8.25,7.951630256457749
0375508562,'The Demon in the Freezer : A True Story',10,7.8,7.758074432261571
0380977311,"'Exit Wounds : A Novel of Suspense (Jance, Ja)'",10,9.0,8.615217289404429
0385495854,'Hostage : A Novel',4,8.0,7.826630256457749
0399146644,'L.A. Dead',9,6.333333333333333,6.7394647732047686
0399147365,'Cold Paradise',9,7.0,7.20100323474323
0399143769,'Flight of Eagles',7,7.857142857142857,7.783003822878364
0399143629,'Critical Mass',9,6.888888888888889,7.124080157820154
0679457143,'The Cobra Event',9,8.222222222222221,8.047157080897076
0786865636,'Middle of Nowhere',4,7.75,7.701630256457749
0399148817,'Sleep No More',9,7.555555555555555,7.585618619358615
0553801929,'Dark Horse',17,7.235294117647059,7.314906764364857
0449242072,'Last Enchantment',10,7.9,7.829503003690142
0060176164,'Low Country: A Novel',5,6.6,7.0681157835179995
039913879X,'Fatal Cure',4,8.0,7.826630256457749
0140170502,'A Dream of Eagles',5,7.8,7.734782450184666
0060194448,'The Wailing Wind',21,7.761904761904762,7.7445216820664795
0786867248,'The Art of Deception',12,7.583333333333333,7.6008151282288745
0399148337,'Midnight Runner',6,6.666666666666667,7.0613042051662
1551669005,'Parting Gifts',5,8.2,7.957004672406888
0449908445,'Ashworth Hall (Charlotte & Thomas Pitt Novels (Hardcover))',4,7.75,7.701630256457749
0871134640,'Ship of Gold in the Deep Blue Sea',4,8.25,7.951630256457749
0345458834,'Self-Defense',4,8.25,7.951630256457749
067943528X,'Murder in the House',4,7.0,7.326630256457749
354860028X,'Regenroman.',11,6.363636363636363,6.707536136777466
0679427422,'A Tidewater Morning: Three Tales from Youth',5,6.4,6.957004672406889
0671016857,'murder@maggody.com : An Arly Hanks Mystery (Arly Hanks Mysteries (Paperback))',6,7.666666666666667,7.6613042051662
0802150241,'Endgame and Act Without Words',6,8.0,7.861304205166199
0099201410,'Breathing Lessons',8,6.875,7.134420170971833
0002558122,'Angelas Ashes',10,8.2,8.043788717975856
0553256920,'Swan's Chance',4,8.0,7.826630256457749
1853260177,'Wind in the Willows (Wordsworth Collection)',7,8.571428571428571,8.237549277423817
092007944X,'The Rez Sisters: A Play in Two Acts',5,6.8,7.17922689462911
0060976446,"'Farewell My Concubine : Novel, A'",5,7.2,7.4014491168513326
0140319654,'Unreal! (Puffin Story Books)',4,7.75,7.701630256457749
0590442368,'The Baby-Sitter (Babysitter)',4,7.0,7.326630256457749
0060961325,'The Celluloid Closet: Homosexuality in the Movies',7,8.285714285714286,8.055731095605637
038067033X,'When Bad Things Happen to Good People',6,6.833333333333333,7.1613042051662
1551665093,'Summer's Child',5,8.4,8.068115783518
0553076256,'Half Asleep in Frog Pajamas',16,7.3125,7.380652102583101
0307001431,'The Sailor Dog (A Little Golden Book)',4,7.25,7.451630256457749
0140098798,'The Progress of Love (King Penguin)',4,7.0,7.326630256457749
0060738197,'The Stepford Wives',5,7.6,7.623671339073555
0671532766,'Lizard',10,7.6,7.615217289404429
1573228230,'Sleeping Arrangements',5,9.2,8.512560227962442
0345438663,'The Conversation Piece 2: A New Generation of Questions',4,7.25,7.451630256457749
0345407113,'The  Conversation Piece: Creative Questions to Tickle the Mind',6,7.666666666666667,7.6613042051662
1555834507,"'AimÃ©e & Jaguar: A Love Story, Berlin 1943'",5,7.4,7.512560227962444
0684839547,'The VISITATION',4,7.25,7.451630256457749
0679750789,'The Tightwad Gazette II: Promoting Thrift As a Viable Alternative Lifestyle',10,7.9,7.829503003690142
0743240855,'Me Times Three: A Novel',6,6.333333333333333,6.861304205166199
0767907450,'The Art of the Handwritten Note: A Guide to Reclaiming Civilized Communication',4,7.0,7.326630256457749
0312272189,'Fear and Trembling',7,7.571428571428571,7.601185641060182
0393049566,'Socrates Cafe: A Fresh Taste of Philosophy',7,7.285714285714286,7.4193674592419985
3518367749,'Narziss Und Goldmund',8,8.75,8.384420170971833
0441662536,'Phule's Paradise (Phule's Company)',5,8.6,8.17922689462911
0441006582,'A Phule and His Money (Phule's Company)',8,7.125,7.3010868376385
0553271644,'Doom of the Darksword (Darksword Trilogy)',9,6.333333333333333,6.7394647732047686
0345384385,"'The Star Wars Trilogy: Star Wars, the Empire Strikes Back, Return of the Jedi'",5,9.4,8.623671339073555
0380780747,'Splendid',8,7.125,7.3010868376385
0060281294,'The Rose and the Beast: Fairy Tales Retold',4,6.75,7.201630256457749
0312978901,'Born Evil (Claremont Studies in the Philosophy of Religion)',5,6.0,6.734782450184666
0893757071,'Little Women (Watermill Classic)',6,8.666666666666666,8.2613042051662
014011369X,"'And the Band Played on: Politics, People, and the AIDS Epidemic'",8,9.125,8.634420170971833
0671013963,"'Into the Void (Star Trek New Frontier, No 2)'",6,7.5,7.5613042051662
0373711425,'The Good Daughter  (Deep In The Heart)',4,8.25,7.951630256457749
0345321200,'Diet for a Small Planet (20th Anniversary Edition)',7,7.285714285714286,7.4193674592419985
0345400437,'The Shaping of Middle-Earth (The History of Middle-Earth - Volume 4)',5,5.6,6.512560227962444
3522119401,'Momo.',4,9.5,8.576630256457749
0425195457,'White Death (NUMA Files (Paperback))',8,8.375,8.134420170971833
3257232861,'Alta moda.',5,7.0,7.290338005740222
0297843311,'What Not to Wear',5,8.2,7.957004672406888
0446671029,'Old Songs in a New Cafe : Selected Essays',5,8.0,7.845893561295777
0747525722,'The Tortilla Curtain',10,7.5,7.543788717975858
1579549586,'South Beach Diet Good Fats/Good Carbs Guide: The Complete and Easy Reference for All Your Favorite Foods',5,9.2,8.512560227962442
0312152175,'Surfing the Himalayas: A Spiritual Adventure',6,7.0,7.2613042051662
0525945393,'Life on the Other Side : A Psychic's Tour of the Afterlife',6,8.166666666666666,7.961304205166199
067178546X,'Blue Gold : A Novel from the NUMA Files',8,6.0,6.5510868376385
0679767924,'Independent People: An Epic',4,8.75,8.201630256457749
0425067815,'Double Sin and Other Stories',6,7.666666666666667,7.6613042051662
0684855127,'The BIG BAD CITY (87th Precinct Mysteries (Hardcover))',6,6.166666666666667,6.7613042051662
0451522737,'Sister Carrie',5,7.6,7.623671339073555
3442241774,'Der Herr der Augenringe.',4,5.75,6.701630256457749
0060007788,'Finding Fish: A Memoir',10,8.1,7.972360146547285
0440133688,'House of God',8,7.5,7.5510868376385
0440225108,'The Plague Tales',16,7.4375,7.4806521025831
078580871X,'The Essential Rumi (Essential (Booksales))',6,8.666666666666666,8.2613042051662
1859846793,"'The Clash of Fundamentalisms: Crusades, Jihads and Modernity'",4,8.75,8.201630256457749
0345420748,'While I Was Gone',16,6.375,6.630652102583101
0385504470,'Lullaby : A Novel',25,8.28,8.193553174195241
0761117199,'The Cake Mix Doctor',4,9.0,8.326630256457749
0446321540,'Sybil',4,8.75,8.201630256457749
0440210895,'Coyote',5,7.8,7.734782450184666
0446673382,"'A Mapmaker's Dream : The Meditations of Fra Mauro, Cartographer to the Court of Venice'",5,7.2,7.4014491168513326
0385413726,'From Beirut to Jerusalem (Updated with a New Chapter)',10,8.2,8.043788717975856
0805054383,'The Bear Went over the Mountain',6,6.666666666666667,7.0613042051662
0375755195,'Sailing Alone Around the Room: New and Selected Poems',5,9.0,8.401449116851332
1741140781,'Growth Fetish',5,7.4,7.512560227962444
2070393712,'L' Etranger',4,7.75,7.701630256457749
0515131334,'Headhunters',5,6.6,7.0681157835179995
0821771108,'Making over Mike (Regency Contemporary Romance)',7,6.857142857142857,7.146640186514727
0552145807,'The Dance of the Voodoo Handbag',6,7.833333333333333,7.7613042051662
0399146164,'Riptide',13,6.3076923076923075,6.624296591274234
0399135995,'Forgiving',5,6.6,7.0681157835179995
0446360872,'The Fifth Profession',6,7.166666666666667,7.361304205166199
0515094978,'The Cat Who Had 14 Tales',18,7.111111111111111,7.209683729621
0684195569,'She Walks These Hills (Ballad Series)',4,9.0,8.326630256457749
0399147799,'Death in Paradise (Jesse Stone Novels (Hardcover))',4,6.0,6.826630256457749
0140621539,'The Secret Garden (Penguin Popular Classics)',4,7.5,7.576630256457749
0425173895,'The Murder of Roger Ackroyd (Hercule Poirot Mysteries (Paperback))',12,8.583333333333334,8.350815128228875
0689711735,"'Alexander And The Terrible, Horrible, No Good, Very Bad Day'",5,9.2,8.512560227962442
0451210557,'No Second Chance',11,8.272727272727273,8.107536136777465
0804101515,'O-Zone',6,6.166666666666667,6.7613042051662
067946333X,'Fury: A Novel',5,8.2,7.957004672406888
0380730367,'Prayers for Rain (Patrick Kenzie/Angela Gennaro Novels)',7,6.857142857142857,7.146640186514727
0679735666,'A Natural History of the Senses',21,8.380952380952381,8.26452168206648
0440201225,'Memoirs of an Invisible Man',6,7.666666666666667,7.6613042051662
0805073205,"'Oracle Night : A Novel (Auster, Paul)'",9,8.0,7.893310927050923
0670032549,"'The Gunslinger (The Dark Tower, Book 1)'",9,8.555555555555555,8.277926311666306
0099366517,'Black Dahlia',4,6.75,7.201630256457749
0395645662,'The Giver (Newbery Medal Book)',7,9.714285714285714,8.964822004696545
0761107568,'The Wish List',7,8.285714285714286,8.055731095605637
006108171X,'A Window in Time (Harper Monogram)',5,8.8,8.290338005740221
0192815644,'Madame Bovary: Life in a Country Town (World's Classics)',4,8.25,7.951630256457749
0060956496,'Layover',5,6.4,6.957004672406889
0141185104,'Of Mice and Men (Penguin Modern Classics)',4,7.75,7.701630256457749
3404148576,'Nordermoor',10,6.7,6.972360146547285
1561381489,'The Zen Gardening Kit/Book and Japanese Rock Garden',6,5.666666666666667,6.4613042051662
0553569473,'Rama Revealed (Bantam Spectra Book)',10,7.4,7.472360146547286
0449210189,'Kane and Abel',5,7.4,7.512560227962444
0446607134,'Death of a Gossip (Hamish Macbeth Mysteries (Paperback))',5,6.6,7.0681157835179995
0340786051,'One Hundred Ways for a Cat to Train Its Human',8,8.625,8.3010868376385
0380703327,'Hot Siberian',5,5.2,6.290338005740222
038049163X,'A Woman of Substance',4,7.5,7.576630256457749
0312959974,'Watch Me',9,7.444444444444445,7.508695542435539
0425096343,'Be Buried in the Rain',5,6.2,6.845893561295777
0805002448,'Six Letter Word for Death (Rinehart Suspense Novel)',4,8.5,8.076630256457749
0345319958,'Dinosaur Planet',4,6.25,6.951630256457749
0515121487,'To the Hilt',9,7.888888888888889,7.816387850127846
0375703829,'Silk',10,8.0,7.9009315751187135
0439010799,'The Tiger in the Well',7,8.142857142857142,7.964822004696545
0553273310,'The Tombs of Atuan (Earthsea Trilogy (Paperback))',5,7.4,7.512560227962444
0330488570,'Comic Relief: Bridget Jones's Guide to Life',5,8.0,7.845893561295777
0060988096,'Adventures in a TV Nation',6,8.0,7.861304205166199
0671720937,'Borders of Infinity',4,9.25,8.451630256457749
0330400967,'Exodus',5,8.0,7.845893561295777
0399143696,'Then Came Heaven',8,7.875,7.8010868376385
0836212002,'The Far Side',5,8.2,7.957004672406888
0452271401,'A Philosophical Investigation',4,6.0,6.826630256457749
0743453344,'The Killing Kind',5,7.2,7.4014491168513326
0142000159,'Brunelleschi's Dome: How a Renaissance Genius Reinvented Architecture',7,8.428571428571429,8.146640186514727
185326069X,'Turn of the Screw & the Aspern Papers ((Classics Library))',4,8.0,7.826630256457749
037571894X,'A Wild Sheep Chase',6,8.166666666666666,7.961304205166199
0306812274,'How to Lose Friends & Alienate People',14,6.428571428571429,6.700724558425666
0440102804,'The Anodyne Necklace',7,7.571428571428571,7.601185641060182
014013168X,'The Buddha of Suburbia',7,6.714285714285714,7.055731095605635
0553293389,'Foundation's Edge : The Foundation Novels (Foundation Novels (Paperback))',8,8.125,7.967753504305166
158234082X,'Kitchen Confidential : Adventures in the Culinary Underbelly',17,7.470588235294118,7.505382954841047
0440218039,'The Wood Beyond (Dalziel and Pascoe Mysteries (Paperback))',6,9.333333333333334,8.6613042051662
0316693642,'Along Came a Spider',10,7.8,7.758074432261571
0330369431,'Captive State: The Corporate Takeover of Britain',4,8.5,8.076630256457749
1860492592,'Alias Grace',21,8.095238095238095,8.02452168206648
006109207X,'Everything to Gain',4,6.75,7.201630256457749
0345322401,'Songs of Distant Earth',8,7.125,7.3010868376385
0743212576,'The Immaculate Deception',7,6.571428571428571,6.964822004696545
0380707616,'Downtown',4,7.5,7.576630256457749
0684196395,'ONE FOR THE MONEY : A Stephanie Plum Novel',14,8.857142857142858,8.589613447314555
0553289721,'Mercy',5,7.2,7.4014491168513326
0312974205,'Dead Souls (St. Martin's Minotaur Mysteries)',4,8.75,8.201630256457749
0380547341,'The Fifth Horseman',4,5.0,6.326630256457749
0440168899,'Ruling Passion',4,8.0,7.826630256457749
0451206835,'Never Tease a Siamese (Leigh Koslow Mysteries)',4,7.0,7.326630256457749
0312958919,"'Death By Rhubarb : When Her Ex-Husband's New Girlfriend Is Served A Deadly Dinner, A Dishy Chef Turns Sleuth To Save Her Restaurant. (A Heaven Lee Culinary Mystery)'",4,7.25,7.451630256457749
0146000552,'' Lamb to the Slaughter and Other Stories (Penguin 60s S.)',9,8.555555555555555,8.277926311666306
0446401870,'Mucho Mojo',5,7.4,7.512560227962444
0330246631,'Vet in harness',9,7.888888888888889,7.816387850127846
0380978202,'Mouth to Mouth',4,6.25,6.951630256457749
015601226X,'As Meat Loves Salt (Harvest Original)',6,6.5,6.9613042051662
0140296131,"'A Star Called Henry (Doyle, Roddy, Last Roundup, V. 1.)'",5,7.8,7.734782450184666
0375713123,'The Rotters' Club (Vintage Contemporaries (Paperback))',6,7.833333333333333,7.7613042051662
0553095153,'The Cereal Murders: A Culinary Mystery',6,7.833333333333333,7.7613042051662
0743225198,'More George W. Bushisms: More of Slate's Accidental Wit and Wisdom of Our 43rd President',4,7.75,7.701630256457749
0312273231,'Moth Smoke : A Novel',4,7.0,7.326630256457749
0875420281,'Animal-Speak: The Spiritual & Magical Powers of Creatures Great & Small',8,8.0,7.884420170971833
0684853787,'Bobos In Paradise: The New Upper Class and How They Got There',6,6.0,6.6613042051662
0060973722,'Men at Work : The Craft of Baseball',5,8.0,7.845893561295777
0375420924,'Red Water : A novel',5,7.2,7.4014491168513326
3250600555,'Monsieur Ibrahim und die Blumen des Koran. ErzÃ?Â¤hlung.',9,8.0,7.893310927050923
0425186431,'Tart Noir',4,5.75,6.701630256457749
3446202692,"'Eine Frau, Eine Wohnung, Ein Roman'",10,7.1,7.258074432261571
8845241599,'Garzanti - Gli Elefanti: Veronika Decide Di Morire',4,7.5,7.576630256457749
8806118293,'La Casa in Collina',4,7.25,7.451630256457749
8845247007,'Il Diavolo E La Signorina Prym',4,7.75,7.701630256457749
0152017178,'Mary Poppins (Odyssey Classics)',6,7.333333333333333,7.461304205166199
3518100017,"'Edition Suhrkamp, Nr.1, Leben des Galilei'",4,6.25,6.951630256457749
3446203605,'Die LÃ?Â¼gen der Frauen',5,7.6,7.623671339073555
3596102871,'Die Feuer von Troia. Roman.',7,8.428571428571429,8.146640186514727
0448095173,"'The Mystery of the Brass-Bound Trunk (Nancy Drew Mystery Stories, No 17)'",4,7.75,7.701630256457749
0448095076,'The Clue in the Diary (Nancy Drew Mystery Stories Number 7)',5,6.6,7.0681157835179995
077109860X,'The Tin Flute (New Canadian Library)',7,6.857142857142857,7.146640186514727
0226500624,'Young Men & Fire',4,7.5,7.576630256457749
0440240859,'Cloud of Sparrows',5,6.6,7.0681157835179995
3442432626,"'Flieh, wenn du kannst.'",5,7.0,7.290338005740222
3499150611,'Einer flog Ã?Â¼ber das Kuckucksnest.',4,8.5,8.076630256457749
0062506838,'The Enneagram: Understanding Yourself and the Others In Your Life',5,7.8,7.734782450184666
3608935436,'Die Wiederkehr Des Konigs III',4,9.75,8.701630256457749
3608935428,'Die Zwei Turme II',5,9.8,8.845893561295778
360893541X,'Die Gefahrten I',7,8.571428571428571,8.237549277423817
3426612704,'High Fidelity. (Dt. Ausgabe)',12,7.083333333333333,7.2258151282288745
0425151379,'Irish Chain (Benni Harper Mysteries (Paperback))',11,8.090909090909092,7.9742028034441335
0786866039,'The Grand Complication: A Novel',9,6.555555555555555,6.893310927050923
0440226732,'Downriver',5,8.2,7.957004672406888
0140707077,'Othello (New Penguin Shakespeare)',5,8.6,8.17922689462911
0618150730,'The Perilous Gard',6,6.833333333333333,7.1613042051662
0618260285,"'The Return of the King (The Lord of the Rings, Part 3)'",4,9.0,8.326630256457749
0590476769,'The Stinky Cheese Man and Other Fairly Stupid Tales',5,8.0,7.845893561295777
0812505158,'The War of the Worlds',4,7.5,7.576630256457749
3257232608,'Nobilta. Commissario Brunettis siebter Fall.',9,7.666666666666667,7.662541696281692
881786983X,'La Rabbia E L'Orgoglio',5,7.6,7.623671339073555
0670857831,'Lady of Avalon',4,6.25,6.951630256457749
0316734357,'The A-List',4,7.75,7.701630256457749
0671529595,'The RUNAWAY: FEAR STREET #41',4,6.75,7.201630256457749
1572971142,'X-Men Mutant Empire : Book 1 - Siege',5,6.4,6.957004672406889
0671798324,'The DRAGONSLAYERS',5,6.0,6.734782450184666
0345368975,'Pegasus in Flight',6,7.666666666666667,7.6613042051662
0142300985,"'Shattered (Sevens, Week 1)'",5,7.4,7.512560227962444
0671318500,'Against the Odds',4,8.75,8.201630256457749
0345459199,'Dave Barry Hits Below the Beltway',6,7.333333333333333,7.461304205166199
0812531019,'Race Against Time',4,7.5,7.576630256457749
0671020943,'Thrill',10,7.3,7.4009315751187135
1853260290,'Scarlet Letter (Wordsworth Classics)',5,7.4,7.512560227962444
0786861592,'Myst: The Book of Atrus',6,8.166666666666666,7.961304205166199
0590432036,'The Lifeguard',4,6.0,6.826630256457749
0451175816,'Dracula',8,7.875,7.8010868376385
0816710384,'The Whipping Boy',9,7.333333333333333,7.431772465512461
0806518871,'21st Century Wicca: A Young Witch's Guide to Living the Magical Life (Citadel Library of the Mystic Arts)',5,8.0,7.845893561295777
0671878670,'DID YOU SAY CHICKS',5,7.4,7.512560227962444
0142000108,'The Chelsea Girl Murders (Robin Hudson Mysteries (Paperback))',6,7.333333333333333,7.461304205166199
0140245162,'Nice Girls Finish Last (Viking Mystery Suspense)',10,7.4,7.472360146547286
0226469409,'The Iliad of Homer',6,8.666666666666666,8.2613042051662
0821763792,'Never Say Never',4,6.5,7.076630256457749
0553446398,"'Hidden Treasure (Loveswept, No 879)'",5,6.2,6.845893561295777
0679752471,'A River Sutra',4,7.25,7.451630256457749
3471772707,'Artemis Fowl. Der Geheimcode. Dritter Band der Artemis-Fowl-Trilogie',4,9.0,8.326630256457749
1853267481,'Best of Sherlock Holmes',5,8.8,8.290338005740221
3442415578,'Total verhext. Ein Roman von der bizarren Scheibenwelt.',5,8.0,7.845893561295777
0451191307,'The Portrait of a Lady',5,8.0,7.845893561295777
0441008364,'The Glass Harmonica',4,7.0,7.326630256457749
0312254997,'The Ground Beneath Her Feet : A Novel',5,7.0,7.290338005740222
3423116684,'Der Meister und Margarita.',6,8.166666666666666,7.961304205166199
0898159954,'FAT!SO? : Because You Don't Have to Apologize for Your Size',10,9.1,8.686645860833
0140430172,'Oliver Twist (Penguin Classics)',6,7.166666666666667,7.361304205166199
0446352764,'Double Whammy',13,8.384615384615385,8.212531885391883
1579546536,"'Wait,  Wait...Don't Tell Me! : The Oddly Informative News Quiz'",4,8.5,8.076630256457749
0413531309,'Growing Pains of Adrian Mole',6,7.666666666666667,7.6613042051662
0394810112,'Charlie and the Chocolate Factory',5,9.2,8.512560227962442
0373218486,'Going Home: Unfinished Business/ Island of Flowers/ Mind Over Matter',22,6.7272727272727275,6.869732386602385
1572241934,"'Don't Let Your Mind Stunt Your Growth: Stories, Fables, and Techniques That Will Set Your Mind Free'",4,7.0,7.326630256457749
0440221870,'The Master Sniper',5,6.8,7.17922689462911
0834802759,'Zen for Cats: Teachings of the Zen Cat Masters',4,8.0,7.826630256457749
0679750185,'The Cement Garden (Vintage International)',4,9.25,8.451630256457749
0140620435,'The Tenant of Wildfell Hall (Penguin Popular Classics)',8,7.25,7.384420170971833
034531977X,'Tarzan of the Apes: Tarzan No. 1 (Tarzan)',4,8.5,8.076630256457749
0912500123,'Mothering Your Nursing Toddler',4,9.0,8.326630256457749
0434009407,'Hannibal',7,8.0,7.8739129137874535
1855856905,'Lillian Too's Easy-to-Use Feng Shui: 168 Ways to Success',4,7.5,7.576630256457749
0751519782,'Time for Bed',5,7.2,7.4014491168513326
0743219589,'A Mind to Murder',4,7.75,7.701630256457749
0141182539,'Lolita',6,8.5,8.1613042051662
0805064699,'Time Management from the Inside Out: The Foolproof System for Taking Control of Your Schedule and Your Life',5,7.4,7.512560227962444
0048230871,"'The Lord of the rings,'",6,9.833333333333334,8.9613042051662
0446611344,"'The Lady of the Sorrows : The Bitterbynde Book II (The Bitterbynde, Book 2)'",4,6.5,7.076630256457749
044900323X,'Day of Atonement (Peter Decker & Rina Lazarus Novels (Paperback))',4,8.75,8.201630256457749
061815082X,"'The Hobbit (Young Adult edition, Sis cover)'",13,8.23076923076923,8.094884826568352
044021226X,'Cold Case (Carlotta Carlyle Mysteries (Paperback))',4,7.25,7.451630256457749
0345460685,'Silent Partner',6,7.0,7.2613042051662
0440103304,"'The Adventurers (Australians, Vol 5)'",4,7.75,7.701630256457749
0449911357,'Fried Green Tomatoes at the Whistle Stop Cafe (Ballantine Reader's Circle)',13,8.307692307692308,8.153708355980118
0451628268,'Paradise Lost and Other Poems',4,8.0,7.826630256457749
0671881612,'Isabel'S Bed',4,6.75,7.201630256457749
068486424X,"'YESTERDAY, I CRIED : Celebrating the Lessons of Living and Loving'",17,8.058823529411764,7.981573431031523
0743219554,'An Unsuitable Job for a Woman',9,7.333333333333333,7.431772465512461
0425175472,'Cat Among the Pigeons (Hercule Poirot Mysteries (Paperback))',4,7.25,7.451630256457749
080661711X,'Friendship Factor: How to Get Closer to the People You Care for',5,6.2,6.845893561295777
0060264306,'Little House in the Big Woods (Little House)',6,9.0,8.461304205166199
037371095X,'together by christmas',4,7.0,7.326630256457749
0767913795,'Who's Looking Out for You?',13,7.461538461538462,7.506649532450705
1400033543,'You Shall Know Our Velocity',23,7.869565217391305,7.837520075987482
0066210852,"'The Blue Bear: A True Story of Friendship, Tragedy, and Survival in the Alaskan Wilderness'",4,8.0,7.826630256457749
8466303022,'MÃ¡s PlatÃ³n y menos Prozac',10,5.9,6.4009315751187135
0553380966,'The Diamond Age (Bantam Spectra Book)',9,7.888888888888889,7.816387850127846
0812571983,'Deep As the Marrow (Deep as the Marrow)',6,5.833333333333333,6.561304205166199
0812575911,'Elixir',7,8.0,7.8739129137874535
0451173376,'Such Devoted Sisters',5,6.2,6.845893561295777
0553299352,'Bring Me the Head of Prince Charming',4,6.25,6.951630256457749
0679447156,'Eight Weeks to Optimum Health: A Proven Program for Taking Full Advantage of Your Body's Natural Healing Power (Proven Program for Taking Full Advantage of Your Body's Natural Healing Power)',15,7.8,7.769107476403263
0385014856,'Guests of the Sheik: An Ethnography of an Iraqi Village',7,8.714285714285714,8.328458368332909
0451518144,'Little Women',4,9.25,8.451630256457749
0345376714,'The Autobiography of Malcolm X',4,9.0,8.326630256457749
0812505085,'Treasure Island',5,7.6,7.623671339073555
1857230302,'State of the Art',9,7.444444444444445,7.508695542435539
0553275720,'Fantastic Voyage',6,7.0,7.2613042051662
0060165529,'Maybe the Moon: A Novel',5,8.0,7.845893561295777
0375705619,"'French Lessons: Adventures with Knife, Fork, and Corkscrew'",8,7.125,7.3010868376385
0451180216,'Interest of Justice',10,7.2,7.329503003690142
0060922249,'Care of the Soul : A Guide for Cultivating Depth and Sacredness in Everyday Life',14,8.214285714285714,8.089613447314555
0743204441,"'The Surrendered Wife : A Practical Guide to Finding Intimacy, Passion, and Peace with Your Man'",4,7.25,7.451630256457749
0812523369,'Pride and Prejudice',4,8.75,8.201630256457749
1853260703,'The Case-Book of Sherlock Holmes (Wordsworth Collection)',5,8.2,7.957004672406888
0875421318,"'Earth, Air, Fire, and Water: More Techniques of Natural Magic (Llewellyn's Practical Magick Series)'",10,7.7,7.686645860833
0061054909,'Love in Vein',15,6.666666666666667,6.874370634298
344272628X,'Der unglÃ¼ckliche MÃ¶rder.',4,7.25,7.451630256457749
0440402832,'The Door in the Wall (Yearling Newbery)',10,8.0,7.9009315751187135
0141303778,"'The Original Adventures of Hank the Cowdog (Hank the Cowdog, 1)'",4,9.0,8.326630256457749
3518381768,'Das Geisterhaus. Roman.',11,8.0,7.907536136777466
3257232551,'Picknick auf dem Eis.',6,8.333333333333334,8.0613042051662
0517799693,"'The Man in the Ice: The Discovery of a 5,000-Year-Old Body Reveals the Secrets of the Stone Age'",4,9.25,8.451630256457749
3442435773,'Denn keiner ist ohne Schuld.',5,7.2,7.4014491168513326
